customer_id,account_id,account_status,checks_returned_last_year,checks_returned_this_year,account_closed_reason,current_rate,date_last_deposit,date_open,date_overdrawn_closed,date_reopened,days_nsf_since_open,branch_id,officer_id,igl,interest_paid_this_statement,nsf_items_paid_last_statement,nsf_items_paid_current_std,nsf_items_retuned_last_statement,nsf_items_returned_current_statement,number_days_od_current_statement,overdraft_days_last_statement,overdraft_days_since_open,account_type,accured_interest,average_bal_6_statements_ago,average_bal_12_statements_ago,average_bal_last_statement,current_balance,daily_interest,interest_paid_last_statement,interest_paid_last_year,interest_paid_this_year,minimum_balance_last_statement,minimum_balance_this_statement,nsf_charges_1_statement_ago,nsf_charges_2_statement_ago,nsf_charges_3_statement_ago,nsf_charges_waived_1_statement_ago,nsf_charges_waived_2_statement_ago,nsf_charges_waived_3_statement_ago,nsf_fees_refunded_last_year,nsf_fees_refunded_month_to_date,nsf_fees_refunded_statement_to_date,nsf_fees_refunded_year_to_date,other_fees_1_statement_ago,other_fees_2_statement_ago,other_fees_3_statement_ago,other_fees_refunded_mtd,other_fees_refunded_statement_too_date,other_fees_refunded_year_to_date,other_fees_returned_last_year,other_fees_waived_1_statement_ago,other_fees_waived_2_statement_ago,other_fees_waived_3_statement_ago,sc_fees_refunded_last_year,sc_fees_refunded_month_to_date,sc_fees_refunded_statement_to_date,sc_fees_refunded_year_to_date,city,state,zip
cif_cust_id_01500,dda_acct_id_00905, ,0,0,,0,4/20/2026,9/20/2019,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,236239,187906,261678,227120.86,0,0,0,0,231817,227120.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_4176
cif_cust_id_01500,dda_acct_id_00906, ,0,0,,0.75,1/9/2026,11/30/2022,,,0,branch_id_04,officer_id_010,11,0,0,0,0,0,0,0,0,Commercial,60.24,24070,50776,127359,127442.92,2.62,83.77,28.97,217.47,127359,127442.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_4176
cif_cust_id_01503,dda_acct_id_00907, ,0,0,,0,3/27/2026,2/2/2015,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,12924,27159,35285,41505.43,0,0,0,0,34005,41505.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_3515
cif_cust_id_01506,dda_acct_id_00908, ,2,0,,0,4/23/2026,1/12/2024,,,4,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,4,Commercial,0,33266,17911,23629,16864.24,0,0,0,0,19189,13313.88,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_62
cif_cust_id_01507,dda_acct_id_00909, ,0,0,,0,3/31/2026,8/19/2021,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,208,749,229,595.22,0,0,0,0,210,595.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_4417
cif_cust_id_01508,dda_acct_id_00910, ,4,0,,0,4/23/2026,2/12/2021,,,12,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,10,Commercial,0,15543,21236,21562,10451.95,0,0,0,0,6446,547.25,0,0,0,0,0,0,0,0,0,0,15,90,45,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_9084
cif_cust_id_01508,dda_acct_id_00911, ,0,0,,0.05,4/3/2026,11/30/2021,,,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0.67,3196,4229,15589,9361.18,0.01,1.89,1.78,1.89,500,9361.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_9084
cif_cust_id_01510,dda_acct_id_00912, ,0,0,,0,1/5/2026,8/22/2006,,,0,branch_id_02,officer_id_002,1,0,0,0,0,0,0,0,0,Personal,0,54525,53517,50627,50627.3,0,0,0,0,50627,50627.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEBANON                                 ,OR,97355_4503
cif_cust_id_01513,dda_acct_id_00913, ,0,0,,0.05,7/14/2025,10/14/2021,,,0,branch_id_10,officer_id_023,1,0,0,0,0,0,0,0,0,Personal,0.1,2102,2325,3104,3104.54,0,0.39,1.29,0.39,3104,3104.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MURPHY                                  ,OR,97533_128
cif_cust_id_01514,dda_acct_id_00914, ,0,0,,0,4/3/2026,9/21/2020,,,2,branch_id_02,officer_id_002,1,0,0,0,0,0,0,0,5,Personal,0,3060,2482,1560,1198.16,0,0,0,0,760,1198.16,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TURNER                                  ,OR,97392_9546
cif_cust_id_01517,dda_acct_id_00915, ,0,0,,1.75,3/12/2026,3/12/2026,,,0,branch_id_05,officer_id_027,1,0,0,0,0,0,0,0,0,Personal,1.41,0,1281,1281,1282.23,0.06,1.23,0,1.23,1281,1282.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_1728
cif_cust_id_01519,dda_acct_id_00916, ,0,0,,0,4/15/2026,2/3/2015,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,3472,3534,4595,4667.28,0,0,0,0,4589,4589.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALBANY                                  ,OR,97321_279
cif_cust_id_01521,dda_acct_id_00917, ,0,0,,0,4/23/2026,9/19/2012,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,2798,2679,2473,4171.24,0,0,0,0,2264,2495.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TALENT                                  ,OR,97540_9505
cif_cust_id_01521,dda_acct_id_00918, ,0,0,,0.05,3/27/2026,9/2/2016,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0.11,5530,12327,5548,3335.26,0,0.69,2.88,0.69,3415,3335.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TALENT                                  ,OR,97540_9505
cif_cust_id_01522,dda_acct_id_00919,Close,0,0,Other _ Contact Branch for details,0,3/4/2026,6/7/2010,3/20/2026,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,2765,6011,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5148
cif_cust_id_01522,dda_acct_id_00920, ,0,0,,0.05,3/18/2026,12/29/2010,,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0.58,23679,24267,20938,18385.91,0.03,2.58,11.72,2.58,17008,18385.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5148
cif_cust_id_01523,dda_acct_id_00921, ,0,0,,0,2/28/2022,9/1/2020,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,2692,2692,2692,2692.82,0,0,0,0,2692,2692.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9706
cif_cust_id_01526,dda_acct_id_00922, ,0,0,,0,4/14/2025,10/3/2024,,,0,branch_id_11,officer_id_025,1,0,0,0,0,0,0,0,0,Personal,0,14197,15647,9662,8280.8,0,0,0,0,9480,8280.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JACKSONVILLE                            ,OR,97530_914
cif_cust_id_01527,dda_acct_id_00923,Close,0,0,System Closed,0,8/21/2025,12/6/2024,2/2/2026,,0,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,0,Personal,0,295,104,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5371
cif_cust_id_01527,dda_acct_id_00924, ,0,0,,0,3/24/2026,8/21/2024,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,46,108,161,121.94,0,0,0,0,36,121.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5371
cif_cust_id_01527,dda_acct_id_00925, ,3,0,,0,4/15/2026,10/25/2023,,,10,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,16,Personal,0,988,1198,1247,60.94,0,0,0,0,63,60.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_5371
cif_cust_id_01528,dda_acct_id_00926, ,0,0,,0,4/22/2026,3/23/2012,,,22,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,18,Personal,0,1128,1246,1029,1192.5,0,0,0,0,4,254.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_1715
cif_cust_id_01528,dda_acct_id_00927, ,0,0,,0.1,4/16/2026,9/2/2020,,,0,branch_id_04,officer_id_010,10,0,0,0,0,0,0,0,0,Personal,0.03,982,964,92,1536.9,0,0.01,1.69,0.54,46,1536.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_1715
cif_cust_id_18621,dda_acct_id_00928,File Maintenance Today,0,0,,0.05,4/7/2026,1/11/2005,,,0,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,0,Personal,0.14,5690,4395,3415,2724.55,0,0.43,2.02,0.43,2030,2724.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WHITE CITY                              ,OR,97503_1356
cif_cust_id_01533,dda_acct_id_00929, ,0,0,,0,4/16/2026,12/26/2017,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,1199,4320,5171,7595.79,0,0,0,0,1473,7595.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9604
cif_cust_id_01537,dda_acct_id_00930, ,0,0,,0.1,4/8/2026,7/20/2021,,,0,branch_id_12,officer_id_034,11,0,0,0,0,0,0,0,0,Commercial,0.06,3769,3220,477,1090.04,0,0.04,5.81,0.12,472,490.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97603_9437
cif_cust_id_01537,dda_acct_id_00931, ,0,0,,0,4/16/2026,7/20/2021,,,8,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,11,Commercial,0,2548,3008,2808,1712.57,0,0,0,0,841,1712.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97603_9437
cif_cust_id_01540,dda_acct_id_00932, ,0,0,,0,3/26/2026,6/21/2016,,,0,branch_id_10,officer_id_023,1,0,0,0,0,0,0,0,0,Personal,0,1218,1565,4657,5733.84,0,0,0,0,1452,5733.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MERLIN                                  ,OR,97532_8781
cif_cust_id_01541,dda_acct_id_00933, ,0,0,,0,4/17/2026,12/6/2019,,,1,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,5977,7393,11894,10971.37,0,0,0,0,9768,9644.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_1433
cif_cust_id_01542,dda_acct_id_00934, ,1,0,,0,4/22/2026,5/16/2011,,,3,branch_id_06,officer_id_016,2,0,0,0,0,0,0,0,3,Commercial,0,8365,7138,5470,7716.73,0,0,0,0,2127,3850.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WHITE CITY                              ,OR,97503_777
cif_cust_id_01543,dda_acct_id_00935, ,0,0,,0.05,8/11/2025,1/10/2023,,,0,branch_id_12,officer_id_034,1,0,0,0,0,0,0,0,0,Personal,0.03,3760,3418,2358,925.26,0,0.29,1.93,0.29,925,925.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_6620
cif_cust_id_01547,dda_acct_id_00936, ,0,0,,0.05,3/25/2022,2/5/2021,,,0,branch_id_12,officer_id_034,2,0,0,0,0,0,0,0,0,Commercial,0.17,25220,19172,5228,5229.03,0.01,0.65,6.02,0.65,5228,5229.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_2314
cif_cust_id_01550,dda_acct_id_00937, ,0,0,,0,4/3/2026,7/26/2018,,,1,branch_id_18,officer_id_058,2,0,0,0,0,0,0,0,1,Commercial,0,5062,19016,1471,726.49,0,0,0,0,1454,726.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALEM                                   ,OR,97302_1902
cif_cust_id_01551,dda_acct_id_00938, ,0,0,,0,4/10/2026,12/28/2017,,,0,branch_id_04,officer_id_010,2,0,0,0,0,0,0,0,0,Commercial,0,24101,23791,27187,29239.46,0,0,0,0,25972,27739.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7785
cif_cust_id_01552,dda_acct_id_00939, ,0,0,,0,4/14/2026,2/3/2012,,,0,branch_id_13,officer_id_036,2,0,0,0,0,0,0,0,0,Commercial,0,18453,14510,5895,6022.96,0,0,0,0,4795,5553.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEBANON                                 ,OR,97355_425
cif_cust_id_01553,dda_acct_id_00940, ,0,0,,0,3/18/2026,2/22/2011,,,0,branch_id_03,officer_id_009,2,0,0,0,0,0,0,0,0,Commercial,0,13697,14751,15058,13646.13,0,0,0,0,14453,13646.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_8618
cif_cust_id_01554,dda_acct_id_00941, ,0,0,,0,10/5/2022,9/16/1999,,,1,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,1,Commercial,0,6348,6348,6348,6348.23,0,0,0,0,6348,6348.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHADY COVE                              ,OR,97539_39
cif_cust_id_01555,dda_acct_id_00942, ,0,0,,0,3/30/2026,3/2/2026,,,0,branch_id_03,officer_id_032,2,0,0,0,0,0,0,0,0,Commercial,0,0,23,23,200,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_3118
cif_cust_id_01563,dda_acct_id_00943, ,0,0,,0.05,6/17/2025,4/25/2023,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0.01,850,501,378,378.68,0,0.05,0.28,0.05,378,378.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_8700
cif_cust_id_01566,dda_acct_id_00944, ,0,0,,0,4/20/2026,7/19/2024,,,1,branch_id_10,officer_id_023,1,0,0,0,0,0,0,0,0,Personal,0,340,1175,3594,2286.61,0,0,0,0,2223,1992.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_9641
cif_cust_id_01569,dda_acct_id_00945, ,0,0,,0.05,4/15/2024,10/26/2022,,,0,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,0,Personal,1.11,46317,40290,35344,35347.81,0.05,4.36,21.82,4.36,35343,35347.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7457
cif_cust_id_01570,dda_acct_id_00946, ,0,0,,0,4/22/2026,11/12/2015,,,1,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,1,Commercial,0,29975,37670,35921,92537.43,0,0,0,0,14344,55454.76,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7457
cif_cust_id_01572,dda_acct_id_00947,File Maintenance Today,0,0,,0,4/23/2026,4/16/2026,,,1,branch_id_10,officer_id_023,2,0,0,1,0,0,1,0,1,Commercial,0,0,0,0,8772.75,0,0,0,0,0,_3374.44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_5526
cif_cust_id_01572,dda_acct_id_00948, ,20,11,,0,4/22/2026,8/6/2024,,,55,branch_id_10,officer_id_023,2,0,7,0,2,5,3,7,61,Commercial,0,8346,2673,434,228.32,0,0,0,0,_4844,_20806.42,165,297,99,0,0,0,0,99,99,99,0,35,0,0,0,0,0,0,0,0,0,0,0,0,GRANTS PASS                             ,OR,97527_5526
cif_cust_id_01574,dda_acct_id_00949, ,0,0,,0.03,4/23/2026,5/20/2011,,,0,branch_id_05,officer_id_012,7,0,0,0,0,0,0,0,0,Personal,0.29,11187,13935,13331,43840.51,0.04,0.36,6.24,1.35,7599,42940.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_13
cif_cust_id_01574,dda_acct_id_00950, ,0,0,,0.05,4/14/2026,5/9/2012,,,0,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,0,Personal,1.1,115340,85477,75233,22953,0.03,9.27,53.2,9.27,43785,22953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CENTRAL POINT                           ,OR,97502_13
cif_cust_id_01576,dda_acct_id_00951, ,0,0,,0.05,4/17/2026,7/5/2016,,,0,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,0,Personal,0.09,2821,2802,2823,2923.94,0,0.35,1.42,0.35,2823,2823.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOLD HILL                               ,OR,97525_9657
cif_cust_id_01580,dda_acct_id_00952, ,0,0,,0,4/23/2026,7/15/2022,,,5,branch_id_12,officer_id_034,1,0,2,0,0,0,0,0,7,Personal,0,216,284,273,332.61,0,0,0,0,7,33.62,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,PARKER                                  ,CO,80134_7487
cif_cust_id_01584,dda_acct_id_00953, ,0,0,,0.05,4/10/2026,5/24/2013,,,0,branch_id_04,officer_id_010,1,0,0,0,0,0,0,0,0,Personal,0.05,728,2540,2755,1036.69,0,0.34,0.66,0.34,1636,1036.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_8578
cif_cust_id_01585,dda_acct_id_00954, ,0,0,,0.05,4/1/2026,5/31/2017,,,0,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,0,Personal,0,3,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHADY COVE                              ,OR,97539_9782
cif_cust_id_01585,dda_acct_id_00955, ,0,0,,0,4/1/2026,3/14/2019,,,0,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,9,Personal,0,11,12,14,0.11,0,0,0,0,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHADY COVE                              ,OR,97539_9782
cif_cust_id_01586,dda_acct_id_00956, ,0,0,,0,4/16/2026,2/27/2019,,5/2/2019,0,branch_id_03,officer_id_032,1,0,0,0,0,0,0,0,0,Personal,0,14201,10466,3958,6201.14,0,0,0,0,2201,6201.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9342
cif_cust_id_01589,dda_acct_id_00957, ,0,0,,0,4/20/2026,10/16/2020,,,1,branch_id_04,officer_id_010,1,0,0,0,0,0,0,0,1,Personal,0,1239,1891,1922,3019.19,0,0,0,0,109,1181.49,0,0,0,0,0,0,0,0,0,0,16.86,5.86,62.38,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_2129
cif_cust_id_01590,dda_acct_id_00958, ,0,0,,0,3/30/2026,2/1/2019,,,0,branch_id_06,officer_id_016,1,0,0,0,0,0,0,0,0,Personal,0,138,392,75,70.61,0,0,0,0,60,70.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_9716
cif_cust_id_01595,dda_acct_id_00959, ,0,0,,0,4/15/2026,12/19/2003,,,5,branch_id_02,officer_id_002,1,0,0,0,0,0,0,0,8,Personal,0,280,178,64,11.02,0,0,0,0,4,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CORVALLIS                               ,OR,97339_1740
cif_cust_id_01596,dda_acct_id_00960,File Maintenance Today,0,0,,0,4/23/2026,6/17/2021,,,6,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,35,Personal,0,12,30,230,388.44,0,0,0,0,8,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_2435
cif_cust_id_01598,dda_acct_id_00961, ,0,0,,0,4/6/2026,4/2/2010,,,0,branch_id_02,officer_id_002,1,0,0,0,0,0,0,0,0,Personal,0,6721,3344,12878,14282.28,0,0,0,0,12081,14282.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWEET HOME                              ,OR,97386_2853
cif_cust_id_01599,dda_acct_id_00962, ,0,0,,0,3/31/2026,12/30/2008,,,0,branch_id_02,officer_id_002,2,0,0,0,0,0,0,0,0,Commercial,0,208615,186363,210033,195718.28,0,0,0,0,205851,195718.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SWEET HOME                              ,OR,97386_2853
cif_cust_id_01601,dda_acct_id_00963, ,0,0,,0.03,4/16/2026,5/25/2023,,,0,branch_id_10,officer_id_023,8,0,0,0,0,0,0,0,0,Commercial,2.04,113156,133441,137408,107337.19,0.09,3.61,65.24,10.13,79982,80016.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MURPHY                                  ,OR,97533_95
cif_cust_id_01604,dda_acct_id_00964, ,0,0,,0,4/20/2026,8/2/2019,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,10848,10899,13805,14483.48,0,0,0,0,13521,13595.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7137
cif_cust_id_01604,dda_acct_id_00965, ,0,0,,0,2/13/2026,8/2/2019,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,18336,18643,20736,20736.54,0,0,0,0,20736,20736.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_7137
cif_cust_id_01605,dda_acct_id_00966, ,0,0,,0,4/10/2026,1/14/2014,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,2474,3367,9279,9011.67,0,0,0,0,6131,5211.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97504_6184
cif_cust_id_01606,dda_acct_id_00967, ,0,0,,0.05,2/13/2026,6/9/2021,,,0,branch_id_13,officer_id_036,2,0,0,0,0,0,0,0,0,Commercial,0.4,34222,43124,45108,778.53,0,5.57,30.87,5.57,16772,778.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEBANON                                 ,OR,97355_9726
cif_cust_id_01606,dda_acct_id_00968, ,0,0,,0,4/13/2026,5/17/2021,,,0,branch_id_13,officer_id_036,2,0,0,0,0,0,0,0,0,Commercial,0,113122,52683,11118,11007.21,0,0,45.27,0,8881,8332.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEBANON                                 ,OR,97355_9726
cif_cust_id_01608,dda_acct_id_00969, ,0,0,,0,10/31/2024,10/22/2024,,,0,branch_id_05,officer_id_012,2,0,0,0,0,0,0,0,0,Commercial,0,8000,8000,8000,7000,0,0,0,0,8000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MEDFORD                                 ,OR,97501_5912
cif_cust_id_01611,dda_acct_id_00970,File Maintenance Today,0,0,,0.05,4/23/2026,4/30/2021,,,0,branch_id_12,officer_id_034,1,0,0,0,0,0,0,0,0,Personal,0.05,706,1946,1357,1757.16,0,0.17,0.47,0.17,1061,1442.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KLAMATH FALLS                           ,OR,97601_5549
cif_cust_id_01615,dda_acct_id_00971, ,0,0,,0,4/22/2026,5/4/2001,,,0,branch_id_05,officer_id_012,1,0,0,0,0,0,0,0,0,Personal,0,44251,46306,61306,63589.82,0,0,0,0,59437,61365.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHADY COVE                              ,OR,97539_51
cif_cust_id_01615,dda_acct_id_00972, ,0,0,,0.1,1/12/2026,12/14/2001,,,0,branch_id_05,officer_id_012,10,0,0,0,0,0,0,0,0,Personal,0.27,12170,12570,12226,12227.47,0.03,1.11,13.96,4.05,12226,12227.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHADY COVE                              ,OR,97539_51
cif_cust_id_01616,dda_acct_id_00973, ,0,0,,0,3/26/2026,3/3/2021,,,0,branch_id_18,officer_id_056,1,0,0,0,0,0,0,0,0,Personal,0,643,2764,3873,3959.75,0,0,0,0,1743,3959.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SALEM                                   ,OR,97306_3077
cif_cust_id_01617,dda_acct_id_00974, ,0,0,,0,4/23/2026,3/1/2024,,,0,branch_id_03,officer_id_009,1,0,0,0,0,0,0,0,0,Personal,0,5206,3381,3189,2074.81,0,0,0,0,642,2034.65,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,0,0,0,0,0,0,0,0,0,ASHLAND                                 ,OR,97520_9676
