customer_id,loan_id,report_code,current_balance,interest_due,interest_rate,next_payment,maturity_date,regular_payment,escrow_payment,letter_of_credit,balloon_date,branch_id,igl,term_of_note,payment_frequency,participation_code,payment_type,balloon_loan_indicator,balloon_loan_term,purpose_code,original_principal,committed_liability,original_loan_amount,revolving_indicator,principal_paid_mtd,interest_paid_mtd,interest_paid_qtd,interest_paid_ltd,interest_accrued_ytd,interest_accrued_qtd,remaining_installments,officer_id,date_on_file,note_date,date_interest_begin,first_payment_date,date_last_renewal,interest_paid_through_date,misc_fees_balance,payoff_date,payoff_amount,prepayment_type,prepayment_paid,rate_index,rate_review_date,rate_review_interval,accrual_method,original_interest_rate,index_rate_at_last_review,original_index,new_interest_rate_pending,date_new_rate_effective,rate_change_date,rate_margin,periodic_rate_increase_limit,periodic_rate_decrease_limit,rate_floor,rate_ceiling,escrow_balance,late_charge_code,late_charge_percentage,minimum_late_charge,maximum_late_charge,late_charge_waived_jan,late_charge_waived_feb,late_charge_waived_mar,late_charge_waived_apr,late_charge_waived_may,late_charge_waived_jun,late_charge_waived_jul,late_charge_waived_aug,late_charge_waived_sept,late_charge_waived_oct,late_charge_waived_nov,late_charge_waived_dec,late_charge_paid_jan,late_charge_paid_feb,late_charge_paid_mar,late_charge_paid_apr,late_charge_paid_may,late_charge_paid_jun,late_charge_paid_jul,late_charge_paid_aug,late_charge_paid_sept,late_charge_paid_oct,late_charge_paid_nov,late_charge_paid_dec,deferred_int,deferred_int_expiration_date,late_charges_paid_ltd,date_last_delinquent,late_charges_paid_ytd,late_charges_waived_ytd,total_amount_delinquent,l12_05_days_delinquent,l12_10_days_delinquent,l12_15_days_delinquent,l12_30_days_delinquent,l12_60_days_delinquent,l12_90_days_delinquent,l12_120_days_delinquent,charge_off_code,previous_charge_off_code,unrec_income_at_nonaccrual_ltd,unrec_income_at_nonaccrual_ytd,unrec_income_since_nonaccrual_ltd,unrec_income_since_nonaccrual_ytd,bank_principal,bank_interest,bank_late_charge,bank_interest_paid_charge_off,bank_principal_mtd,bank_interest_mtd,bank_principal_ytd,bank_interest_ytd,bank_principal_ltd,bank_interest_ltd,current_risk_code,original_risk_code,special_participation_code,fasb_unamortized_balance,fasb_cost_unamortized_balance2,fasb_net_unamortized_balance3,fasb_net_unamortized_balance4,cra_annual_sales,dti,flood_zone,cra_state,sba_guarantee_percent,sba_lenders_fee,account_status,city,state,zip
cif_cust_id_15276,loan_id_1688,Commercial,500000,1093.13,7.16,5/9/2026,4/9/2051,3617.38,0,0,,branch_id_05,22,M300,Monthly,0,Reg P&I, ,0,170,500000,0,500000,Installment,0,0,0,0,1093.13,1093.13,300,officer_id_061,4/13/2026,4/9/2026,4/13/2026,5/9/2026,,4/12/2026,154,,516247.13,% of Current Balance,15000,FHLB 5_YR,4/9/2031,M060,365/360,7.16,0,4.06,0,,4/9/2031,3.325,0,0,6.155,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,3544.16,0,0,0,999999,0,X ,41,0,0,Open,MEDFORD ,OR,975047055
cif_cust_id_15332,loan_id_1692,Commercial,48919.78,354.6,9.25,4/27/2026,1/27/2028,2429.69,0,0,,branch_id_10,10,M036,Monthly,0,Reg P&I, ,0,510,76000,0,76000,Installment,2059.83,369.86,369.86,6935.44,1520.9,289.11,22,officer_id_020,1/29/2025,1/27/2025,1/29/2025,2/27/2025,,3/26/2026,154,,49671.34,No Prepayment Penatly,0,Fixed,, ,365/360,9.25,0,9.25,0,,,0,0,0,0,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3/27/2026,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,502884,0,X ,41,0,0,Open,GRANTS PASS ,OR,975269786
cif_cust_id_15335,loan_id_1693,Commercial,82259.13,155.94,6.83,5/14/2026,12/14/2040,746.11,0,0,,branch_id_12,22,M240,Monthly,0,Reg P&I, ,0,190,100000,0,100000,Installment,260.82,485.29,485.29,25519.77,1775.46,359.38,176,officer_id_054,1/6/2021,12/14/2020,1/6/2021,1/14/2021,,4/13/2026,154,,83391.66,% of Current Balance,822.59,FHLB 5_YR,12/14/2030,M060,365/360,5.13,3.32,0.75,0,,12/14/2030,3.51,0,0,5.13,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3/14/2026,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,0,0,C ,41,0,0,Open,KLAMATH FALLS ,OR,976039706
cif_cust_id_15410,loan_id_1698,Commercial,382036.1,1001.36,6.74,5/10/2026,10/10/2034,4930.45,0,0,,Branch Not Assigned,39,M144,Monthly,1,Reg P&I, ,0,510,485962.79,0,485962.79,Installment,2769.13,2161.32,2161.32,103152.21,8193.88,1649.75,102,officer_id_047,10/21/2022,10/10/2022,10/10/2022,11/10/2022,,4/9/2026,0,,383037.46,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,6.74,0,6.74,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,578222,0, ,12,0,0,Open,Syracuse ,NY,132041425
Borrower Not Found,loan_id_1691,Commercial,375827.63,1632.76,6.8,5/1/2026,6/1/2048,2801.76,0,0,,branch_id_03,35,M300,Monthly,0,Reg P&I, ,0,160,400000,0,400000,Installment,794.66,2205.34,2205.34,76043.47,8051.12,1632.76,266,officer_id_032,6/2/2023,6/1/2023,6/2/2023,7/1/2023,,3/31/2026,154,,381372.66,% of Current Balance,3758.27,FHLB 5_YR,6/1/2028,M060,365/360,6.8,0,4.29,0,,6/1/2028,3.04,0,0,6.8,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11/1/2025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,2254.56,0,0,0,146080,0,X ,41,0,0,Open,ROGUE RIVER ,OR,975374515
cif_cust_id_15492,loan_id_1712,Commercial,117840.57,513.07,8.25,5/5/2026,6/5/2031,2340.85,0,0,,Branch Not Assigned,39,M096,Monthly,1,Reg P&I, ,0,510,164108.09,0,164108.09,Installment,1520.24,820.61,820.61,33321.38,3119.52,622.51,62,officer_id_047,6/21/2023,6/5/2023,6/5/2023,7/5/2023,,4/4/2026,0,,118353.64,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,8.25,0,8.25,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7/5/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,175772,0, ,37,0,0,Open,Syracuse ,NY,132041425
cif_cust_id_15697,loan_id_1718,Commercial,440580.66,1499.81,6.45,5/5/2026,4/5/2033,6594.03,0,0,,Branch Not Assigned,39,M084,Monthly,1,Reg P&I, ,0,510,444783.97,0,444783.97,Installment,4203.31,2390.72,2390.72,2390.72,3890.53,1818.58,83,officer_id_047,3/17/2026,3/5/2026,3/5/2026,4/5/2026,,4/4/2026,0,,442080.47,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,6.45,0,6.45,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,999999,22.46, ,39,0,0,Open,SYRACUSE ,NY,132041425
cif_cust_id_15747,loan_id_1730,Commercial,345460.15,687.31,8.25,5/15/2026,11/15/2026,0,0,0,11/15/2026,branch_id_02,11,M012,Monthly,0,Int Only,Y,12,530,0,450000,350000,Revolving,35000,2434.72,2434.72,102390.31,8589.18,1907.95,7,officer_id_064,1/20/2009,1/16/2009,1/16/2009,1/15/2019,11/15/2025,4/14/2026,187,,346380.48,No Prepayment Penatly,0,WSJ Prime,,0000,365/360,4.25,6.75,3.25,0,,,1.5,0,0,6.25,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2/15/2026,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,0, ,0,0,0,0,999999,0,X ,41,0,0,Open,LEBANON ,OR,973550828
cif_cust_id_15751,loan_id_1731,Commercial,341815.44,1416.14,7.85,5/5/2026,3/5/2032,6034.01,0,0,,Branch Not Assigned,39,M084,Monthly,1,Reg P&I, ,0,510,389000.16,0,389000.16,Installment,3773.28,2260.73,2260.73,31257.41,8582.92,1717.59,71,officer_id_047,3/31/2025,3/5/2025,3/5/2025,4/5/2025,,4/4/2026,0,,343231.58,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,7.85,0,7.85,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7/5/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,999999,0, ,26,0,0,Open,SYRACUSE ,NY,132041425
cif_cust_id_15968,loan_id_1741,Commercial,288829.16,254.61,8.1,5/20/2026,1/20/2037,3360.52,0,0,,Branch Not Assigned,39,M144,Monthly,1,Reg P&I, ,0,510,308887.45,0,308887.45,Installment,1401.46,1959.06,1959.06,30349.51,7423.71,1500.68,129,officer_id_047,1/31/2025,1/20/2025,1/20/2025,2/20/2025,,4/19/2026,0,,289083.77,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,8.1,0,8.1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,12/20/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,999999,0, ,51,0,0,Open,SYRACUSE ,NY,132041425
cif_cust_id_08386,loan_id_1748,Commercial,170610.58,742.84,7.46,5/3/2026,12/13/2046,1363.6,0,0,,branch_id_03,22,M300,Monthly,0,Reg P&I, ,0,170,189000,0,189000,Installment,265.32,1098.28,1098.28,41549.03,4008.77,813.7,248,officer_id_032,12/13/2021,12/3/2021,12/13/2021,1/3/2022,,4/2/2026,308,,171661.42,% of Current Balance,0,FHLB 3_YR,12/3/2027,M036,365/360,4.4,4.44,1.1,0,,12/3/2027,3.26,0,0,4.4,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1/3/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,77633,0,X500 ,41,0,0,Open,ASHLAND ,OR,975202821
cif_cust_id_16127,loan_id_1761,Commercial,13980279.22,69800.68,7.75,5/1/2026,7/1/2053,0,0,0,,Branch Not Assigned,20,M348,Monthly,0,Int Only, ,0,110,0,14100000,14100000,Non _ Revolving,0,83596.46,83596.46,526386.8,294806.16,69221.79,336,officer_id_063,8/5/2024,7/1/2024,8/5/2024,8/1/2024,3/6/2026,3/31/2026,308,,14050387.9,% of Current Balance,0,WSJ Prime,,0000,365/360,9.5,6.75,8.5,0,,,1,0,0,6.25,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,159703.12,0,0,0,0,0,X ,41,0,0,Open,SPRINGFIELD ,OR,974771192
cif_cust_id_16154,loan_id_1763,Commercial,239849.32,198.72,7.45,5/20/2026,2/20/2045,1995.5,0,0,,branch_id_10,22,M300,Monthly,0,Reg P&I,N,0,190,278250,0,278250,Installment,452.9,1542.6,1542.6,88583.65,5638.07,1143.95,226,officer_id_020,2/21/2020,2/20/2020,2/21/2020,3/20/2020,,4/19/2026,154,,240401.6,% of Current Balance,0,FHLB 5_YR,2/20/2030,M060,365/360,5.04,4.45,1.78,0,,2/20/2030,3,0,0,5.04,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3/20/2026,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,63304,0,X ,41,0,0,Open,GRANTS PASS ,OR,975263343
cif_cust_id_16189,loan_id_1767,Commercial,63069.02,21.66,6.18,5/22/2026,12/22/2027,3338.32,0,0,,branch_id_05,10,M060,Monthly,0,Reg P&I, ,0,520,171562,0,171562,Installment,2986.28,352.04,352.04,25039.82,1359.62,259.79,20,officer_id_040,12/27/2022,12/22/2022,12/27/2022,1/22/2023,,4/21/2026,0,,63090.68,No Prepayment Penatly,0,Fixed,, ,365/360,6.18,0,6.18,0,,,0,0,0,0,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11/22/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,68.05,0,0,0,999999,0, ,41,0,0,Open,WHITE CITY ,OR,975033005
cif_cust_id_16189,loan_id_1768,Commercial,104172.1,666.72,7.95,4/26/2026,6/26/2029,3045.78,0,0,,branch_id_05,10,M060,Monthly,0,Reg P&I, ,0,520,150000,0,150000,Installment,0,0,0,18133.48,2683.2,528.78,39,officer_id_040,6/26/2024,6/26/2024,6/26/2024,7/26/2024,,3/25/2026,0,,104838.82,No Prepayment Penatly,0,Fixed,, ,365/360,7.95,0,7.95,0,,,0,0,0,0,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,568794,0, ,41,0,0,Open,WHITE CITY ,OR,975033005
cif_cust_id_16203,loan_id_1771,Commercial,30369.92,0,0,5/1/2026,2/17/2047,186.62,0,0,,branch_id_10,10,M300,Monthly,1,Reg P&I, ,0,510,36298.81,0,36298.81,Installment,121,0,0,0,0,0,250,officer_id_020,2/18/2022,2/17/2022,2/18/2022,4/1/2022,,,0,,30369.92,No Prepayment Penatly,0,Fixed,, ,30/360 Curr Bal,3.75,0,3.75,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4/1/2026,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4,A,0,0,0,0,999999,0, ,02,0,0,Open,ENTERPRISE ,OR,978281331
cif_cust_id_16405,loan_id_1791,Commercial,154374.97,635.66,6.74,5/2/2026,8/2/2043,2436.33,0,0,,branch_id_05,35,M312,Monthly,0,Reg P&I, ,0,160,563010.95,0,563010.95,Installment,9051.77,948.23,948.23,167747.03,3589.81,666.25,208,officer_id_061,8/2/2017,8/2/2017,8/2/2017,9/2/2017,8/2/2017,4/1/2026,154,,155164.63,% of Current Balance,0,FHLB 7_YR,8/2/2031,M084,365/360,4.94,4.35,2.55,0,,8/2/2031,2.39,0,0,4.94,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2/2/2026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,5591.65,0,0,0,37950,0,X ,41,0,0,Open,CENTRAL POINT ,OR,975020035
cif_cust_id_16441,loan_id_1792,Commercial,22517.87,55.54,5.55,5/8/2026,4/6/2027,1934.21,0,0,,branch_id_02,10,M060,Monthly,0,Reg P&I, ,0,510,100935,0,100935,Installment,1817.9,116.31,116.31,14424.95,450.48,81.8,12,officer_id_064,4/8/2022,4/6/2022,4/8/2022,5/8/2022,,4/7/2026,30,,22603.41,No Prepayment Penatly,0,Fixed,, ,365/360,5.55,0,5.55,0,,,0,0,0,0,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11/8/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,999999,0, ,41,0,0,Open,SALEM ,OR,973090644
cif_cust_id_16441,loan_id_1795,Commercial,0,0,8.25,4/5/2026,4/5/2026,0,0,0,4/5/2026,branch_id_02,11,M013,Monthly,0,Int Only,Y,13,530,0,175000,175000,Revolving,0,0,0,8226.48,0,0,12,officer_id_064,4/7/2016,4/6/2016,4/7/2016,4/5/2017,4/3/2025,,33,,33,No Prepayment Penatly,0,WSJ Prime,,0000,365/360,5,6.75,3.5,0,,,1.5,0,0,6.25,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.5,3/5/2025,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4+, ,0,0,0,0,999999,0, ,41,0,0,Open,SALEM ,OR,973090644
cif_cust_id_16448,loan_id_1797,Commercial,604886.55,2240.6,6.35,5/3/2026,12/3/2055,3818.29,0,0,,branch_id_05,35,M360,Monthly,0,Reg P&I, ,0,160,607750,0,607750,Installment,507.96,3310.33,3310.33,12409.71,12077.51,2454.17,356,officer_id_040,12/8/2025,12/3/2025,12/8/2025,1/3/2026,,4/2/2026,154,,625427.74,% of Current Balance,18146.59,FHLB 3_YR,12/3/2028,M036,365/360,6.35,0,3.64,0,,12/3/2028,3.05,2,2,5.35,11.35,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1/3/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,2213.92,0,0,0,999999,0,X ,41,0,0,Open,MEDFORD ,OR,975010302
cif_cust_id_16448,loan_id_1798,Commercial,2092995.71,349.13,6.01,5/23/2026,3/23/2056,12695.27,0,0,,branch_id_05,22,M360,Monthly,0,Reg P&I, ,0,190,2096250,0,2096250,Installment,3254.29,9440.98,9440.98,9440.98,9790.11,8041.78,359,officer_id_040,3/27/2026,3/24/2026,3/27/2026,4/23/2026,,4/22/2026,308,,2156442.71,% of Current Balance,62789.87,FHLB 3_YR,3/23/2029,M036,365/360,6.01,0,4.01,0,,3/23/2029,2.475,2,2,5.005,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,6627.19,0,0,0,999999,0,X ,41,0,0,Open,MEDFORD ,OR,975010302
cif_cust_id_16457,loan_id_1799,Commercial,719546.25,504.39,5.05,5/19/2026,7/19/2047,4636.69,0,0,,branch_id_03,22,M300,Monthly,0,Reg P&I, ,0,170,783775,0,783775,Installment,1504.48,3132.21,3132.21,144422.3,11450.64,2323.24,255,officer_id_032,7/21/2022,7/19/2022,7/21/2022,8/19/2022,,4/18/2026,154,,727400.1,% of Current Balance,7195.46,FHLB 5_YR,7/19/2027,M060,365/360,5.05,0,3.33,0,,7/19/2027,2.525,0,0,5.045,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1/19/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,3205.14,0,0,0,121866,0,X ,41,0,0,Open,ASHLAND ,OR,975201174
cif_cust_id_16540,loan_id_1809,Commercial,410770.04,626.35,6.87,5/16/2026,12/16/2044,3283.08,0,0,,branch_id_05,22,M300,Monthly,0,Reg P&I, ,0,170,487500,0,487500,Installment,850.3,2432.78,2432.78,141086.32,8892.6,1804.1,224,officer_id_069,12/18/2019,12/16/2019,12/18/2019,1/16/2020,3/15/2020,4/15/2026,154,,411576.85,% of Current Balance,0,FHLB 5_YR,12/16/2029,M060,365/360,4.59,4.2,2,0,,12/16/2029,2.672,0,0,4.402,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1/16/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,0,0,X ,41,0,0,Open,MEDFORD ,OR,975010109
cif_cust_id_16601,loan_id_1814,Commercial,219733.74,425.69,7.75,5/15/2026,3/15/2033,3428.38,0,0,,Branch Not Assigned,39,M120,Monthly,1,Reg P&I, ,0,510,285673.02,0,285673.02,Installment,1996.37,1432.01,1432.01,60910.78,5446.19,1094,83,officer_id_047,3/22/2023,3/15/2023,3/15/2023,4/15/2023,,4/14/2026,0,,220159.43,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,7.75,0,7.75,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,213051,0, ,06,0,0,Open,Syracuse ,NY,132041425
cif_cust_id_16610,loan_id_1816,Commercial,212473.11,333.37,4.35,5/11/2026,5/11/2047,1291.4,0,0,,branch_id_05,22,M300,Monthly,0,Reg P&I, ,0,190,234500,0,234500,Installment,494.57,796.83,796.83,38668.91,2911.55,590.41,253,officer_id_069,5/12/2022,5/11/2022,5/12/2022,6/11/2022,,4/10/2026,154,,215085.21,% of Current Balance,2124.73,FHLB 5_YR,5/11/2027,M060,365/360,4.35,0,3.23,0,,5/11/2027,2.813,0,0,4.345,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,33652,0,X ,41,0,0,Open,MEDFORD ,OR,975049185
cif_cust_id_16610,loan_id_1817,Commercial,300219.36,722.14,6.66,5/11/2026,5/11/2047,2229.02,0,0,,branch_id_05,28,M300,Monthly,0,Reg P&I, ,0,140,330000,0,330000,Installment,504.12,1724.9,1724.9,58438.06,6299.57,1278.56,253,officer_id_069,5/12/2022,5/11/2022,5/12/2022,6/11/2022,4/26/2023,4/10/2026,308,,301249.5,No Prepayment Penatly,0,FHLB 3_YR,5/11/2028,M036,365/360,4.09,3.88,3.09,0,,5/11/2028,2.78,0,0,4.09,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,33652,0,X ,41,0,0,Open,MEDFORD ,OR,975049185
cif_cust_id_16622,loan_id_1821,Commercial,152339.06,382.11,6.45,5/10/2026,4/10/2033,2280.01,0,0,,Branch Not Assigned,39,M084,Monthly,1,Reg P&I, ,0,510,153792.43,0,153792.43,Installment,1453.37,826.64,826.64,826.64,1208.75,630.11,83,officer_id_047,3/18/2026,3/10/2026,3/10/2026,4/10/2026,,4/9/2026,0,,152721.17,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,6.45,0,6.45,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,999999,21.71, ,06,0,0,Open,SYRACUSE ,NY,132041425
cif_cust_id_13221,loan_id_1829,Commercial,109226.57,446.76,7.75,5/5/2026,2/5/2035,1426.28,0,0,,Branch Not Assigned,39,M143,Monthly,1,Reg P&I, ,0,510,132883.42,0,132883.42,Installment,716.23,710.05,710.05,29115.51,2687.17,541.44,106,officer_id_047,3/22/2023,3/5/2023,3/5/2023,4/5/2023,,4/4/2026,0,,109673.33,No Prepayment Penatly,0,Fixed,, ,30/360 Am Sch,7.75,0,7.75,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7/5/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,86845,0, ,06,0,0,Open,Syracuse ,NY,132041425
cif_cust_id_09251,loan_id_1846,Commercial,100,_226.42,7.25,5/31/2026,12/31/2027,0,0,0,12/31/2027,branch_id_03,11,M024,Monthly,0,Int Only,Y,24,530,0,250000,250000,Revolving,126250,404.52,404.52,404.52,177.84,153.36,23,officer_id_032,12/31/2025,12/31/2025,12/31/2025,1/31/2026,,,0,,_126.42,No Prepayment Penatly,0,WSJ Prime,,0000,365/360,7.25,0,6.75,0,,,0.5,0,0,0,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,0,0,0,0,301519,0, ,41,0,0,Open,MEDFORD ,OR,975048647
cif_cust_id_00821,loan_id_1851,Commercial,319423.55,2245.42,4.75,3/1/2027,3/1/2042,35659.01,0,0,3/1/2042,branch_id_09,18,M360,Annually,0,Reg P&I,Y,20,120,569050,0,569050,Installment,0,0,0,69940.34,4880.04,968.34,16,officer_id_070,7/6/2022,7/6/2022,7/6/2022,3/1/2023,,3/1/2026,154,,325017.2,% of Current Balance,3194.23,FHLB 5_YR,2/1/2028,M060,365/360,4.75,0,3.74,0,,2/1/2028,3.263,0,0,4.745,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,4, ,1970.38,0,0,0,571945,0,X ,41,0,0,Open,STAYTON ,OR,973832141
cif_cust_id_16879,loan_id_1852,Commercial,0,0,7.75,5/25/2026,9/25/2026,0,0,0,9/25/2025,branch_id_03,47,M012,Monthly,0,Int Only,Y,12,170,0,100000,100000,Revolving,0,0,0,28198.84,0,0,12,officer_id_032,5/25/2018,5/25/2018,5/25/2018,6/25/2019,9/22/2025,,154,,154,No Prepayment Penatly,0,WSJ Prime,,0000,365/360,5.75,6.75,4.75,0,,,1,0,0,5.75,0,0,1,0.05,0,9999999.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2/25/2025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,5, ,0,0,0,0,999999,0,X ,41,0,0,Open,ASHLAND ,OR,975201312
