loan_id,collateral_type,city,state,zip,value,vehicle_year,vehicle_make,vehicle_model,cross_foot,insurable_value
loan_id_1635,5900, , , ,"$968,073.00 ", , , ,$0.00 ,$0.00 
loan_id_1235,5900, , , ,"$1,684,348.00 ", , , ,$0.00 ,$0.00 
loan_id_1236,5900, , , ,"$1,684,348.00 ", , , ,$0.00 ,$0.00 
loan_id_1592,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1208,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0259,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2018,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2019,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0981,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1170,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1417,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1418,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2010,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0567,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0410,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1074,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0572,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0357,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_2009,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0886,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0213,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0251,6000, , , ,"$174,606.00 ", , , ,"$860,000.00 ",$0.00 
loan_id_1533,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0001,6000, , , ,"$47,587.00 ", , , ,"$1,242,920.00 ",$0.00 
loan_id_0001,6000, , , ,$0.00 , , , ,"$1,242,920.00 ",$0.00 
loan_id_0677,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0117,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0619,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1589,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1106,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1071,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_1171,6000, , , ,$0.00 , , , ,$0.00 ,$0.00 
loan_id_0090,6100, , , ,"$5,000.00 ", , , ,$0.00 ,"$5,000.00 "
loan_id_0856,6100, , , ,"$5,500.00 ", , , ,$0.00 ,"$5,500.00 "
loan_id_2167,6100, , , ,"$43,650.00 ", , , ,$0.00 ,"$43,650.00 "
loan_id_0782,6100, , , ,"$80,000.00 ", , , ,$0.00 ,"$80,000.00 "
loan_id_1863,6130, , , ,"$25,000.00 ", , , ,$0.00 ,"$25,000.00 "
loan_id_1224,6130, , , ,"$17,000.00 ", , , ,$0.00 ,"$17,000.00 "
loan_id_0338,6130, , , ,"$50,000.00 ", , , ,$0.00 ,"$50,000.00 "
loan_id_0628,6130, , , ,"$75,000.00 ", , , ,$0.00 ,"$75,000.00 "
loan_id_1244,6130, , , ,"$6,300.00 ", , , ,$0.00 ,"$6,300.00 "
loan_id_1862,6130, , , ,"$36,000.00 ", , , ,$0.00 ,"$36,000.00 "
loan_id_2368,6130, , , ,"$100,000.00 ", , , ,$0.00 ,"$100,000.00 "
loan_id_1535,6130, , , ,"$141,853.73 ", , , ,$0.00 ,"$141,853.73 "
loan_id_0233,6130, , , ,"$159,440.00 ", , , ,$0.00 ,"$159,440.00 "
loan_id_0234,6130, , , ,"$159,440.00 ", , , ,$0.00 ,"$159,440.00 "
loan_id_1598,6130, , , ,"$50,000.00 ", , , ,$0.00 ,$0.00 
loan_id_2233,6200, , , ,"$2,952.00 ",1992,TOYT,PK HTP,$0.00 ,"$2,952.00 "
loan_id_1611,6200, , , ,"$7,000.00 ",1996,MB,HR,$0.00 ,"$7,000.00 "
loan_id_1616,6200, , , ,"$7,040.00 ",2005,GMC,ENV 4W,$0.00 ,"$7,040.00 "
loan_id_1611,6200, , , ,"$5,300.00 ",2006,NISSAN,TTN PC,$0.00 ,"$5,300.00 "
loan_id_0777,6200, , , ,"$16,056.00 ",2009,FORD,EC3 VA,$0.00 ,"$16,056.00 "
loan_id_1403,6200, , , ,"$12,999.00 ",2013,HONDA,CR_V EX ,$0.00 ,"$12,999.00 "
loan_id_0102,6200, , , ,"$24,648.00 ",2015,FORD,F350 PU,$0.00 ,"$24,648.00 "
loan_id_1236,6200, , , ,"$99,415.00 ",2015,NISSAN,GT_R,$0.00 ,"$99,415.00 "
loan_id_0102,6200, , , ,"$25,065.00 ",2016,FORD,F350 4C,$0.00 ,"$25,065.00 "
loan_id_0102,6200, , , ,"$25,065.00 ",2016,FORD,F350 4C,$0.00 ,"$25,065.00 "
loan_id_0102,6200, , , ,"$29,445.00 ",2017,FORD,F350 TK,$0.00 ,"$29,445.00 "
loan_id_1576,6200, , , ,"$40,744.00 ",2019,GMC,K1500 SIERRA,$0.00 ,"$40,744.00 "
loan_id_0063,6200, , , ,"$24,080.00 ", , , ,$0.00 ,"$24,080.00 "
loan_id_1236,6200, , , ,"$28,233.00 ",2021,TESLA ,MOD 4D,$0.00 ,"$28,233.00 "
loan_id_1236,6200, , , ,"$63,311.00 ",2022,CHEV,SIL PK,$0.00 ,"$63,311.00 "
loan_id_1236,6200, , , ,"$70,576.00 ",2022,GMC ,SIE PK,$0.00 ,"$70,576.00 "
loan_id_2176,6220, , , ,"$825,000.00 ",1978,,,$0.00 ,"$825,000.00 "
loan_id_2174,6220, , , ,"$650,000.00 ",1980,,,$0.00 ,"$650,000.00 "
loan_id_0390,6220, , , ,"$385,000.00 ",1980,,,$0.00 ,"$390,000.00 "
loan_id_2175,6220, , , ,"$540,000.00 ",1981,,,$0.00 ,"$540,000.00 "
loan_id_2213,6220, , , ,"$1,775,000.00 ",2001,,,$0.00 ,"$1,775,000.00 "
loan_id_2216,6220, , , ,"$1,775,000.00 ",2001,,,$0.00 ,"$1,775,000.00 "
loan_id_0268,6220, , , ,"$900,000.00 ",2001,,,$0.00 ,"$900,000.00 "
loan_id_0268,6220, , , ,$0.00 , ,,,$0.00 ,$0.00 
loan_id_2176,6220, , , ,$0.00 ,1978,,,$0.00 ,$0.00 
loan_id_1611,6225, , , ,"$2,795.00 ",1999,BOMBRAIDER, ,$0.00 ,"$2,795.00 "
loan_id_1611,6225, , , ,"$2,795.00 ",1999,BOMBRAIDER, ,$0.00 ,"$2,795.00 "
loan_id_1764,6225, , , ,"$119,281.00 ",2016,ROGUE ,JET BTWKS,$0.00 ,"$119,281.00 "
loan_id_1764,6225, , , ,"$155,718.00 ",2020,MARINE 1,PASSENGER,$0.00 ,"$155,718.00 "
loan_id_1405,6225, , , ,"$213,105.00 ",2023,RAIDER 290,SEA RAIDER,$0.00 ,"$213,105.00 "
loan_id_1558,6230, , , ,$0.00 ,1965,NASHUA, ,$0.00 ,$0.00 
loan_id_1558,6230, , , ,"$6,500.00 ",1968,MARLETTE, ,$0.00 ,$0.00 
loan_id_1881,6230,MEDFORD,OR,97501,"$60,000.00 ",1971,MARLETTE, ,$0.00 ,$0.00 
loan_id_1558,6230, , , ,"$1,750.00 ",1971,RIDEA, ,$0.00 ,$0.00 
loan_id_2021,6230,GRANTS PASS,OR,97527,$0.00 ,1972,GOLDEN WEST HOMES, ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1972,HOMETTE,M201272 ,$0.00 ,$0.00 
loan_id_0558,6230,GRANTS PASS,OR,97526,"$139,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1064,6230,GRANTS PASS,OR,97526,"$65,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1254,6230,MEDFORD,OR,97501,"$89,500.00 ", , , ,$0.00 ,$0.00 
loan_id_0859,6230,ROGUE RIVER,OR,97537,"$85,000.00 ",1977,STATLER, ,$0.00 ,$0.00 
loan_id_1013,6230,CENTRAL POINT,OR,97502,"$105,000.00 ",19790,FLEETWOOD,0RFL2B925480324,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1980,WESTWOOD,M204944 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1982,SKYLINE,M205234 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1984,GUERDON,M205776 ,$0.00 ,$0.00 
loan_id_2366,6230,GRANTS PASS,OR,97527,"$189,000.00 ",1984,REX, ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1985,FLEETWOOD,M205850 ,$0.00 ,$0.00 
loan_id_0928,6230,MEDFORD,OR,97501,"$75,000.00 ",1985,NASHUA, ,$0.00 ,$0.00 
loan_id_1690,6230,MEDFORD ,OR,97501,"$125,000.00 ",1987,LIBERTY OAK BROOK , ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1990,GUERDON,M206989,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1990,GUERDON,M206990 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1990,GUERDON,M206991,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1990,GUERDON,M206992 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1990,GUERDON,M206993,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207024 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207166,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207167 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207168 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207169 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1991,GUERDON,M207176 ,$0.00 ,$0.00 
loan_id_0561,6230,MEDFORD,OR,97501,"$65,000.00 ",1992,CHAMPION HOMEBUIDLER CO, ,$0.00 ,$0.00 
loan_id_2379,6230,SHADY COVE,OR,9756,"$125,000.00 ",1993,ROYAL OAKS, ,$0.00 ,$0.00 
loan_id_0608,6230,GRANTS PASS,OR,97526,"$160,000.00 ",1993,SILVER CREST, ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1994,SILVERCREST,M207912 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1994,SILVERCREST,M207911 ,$0.00 ,$0.00 
loan_id_1010,6230, , , ,$0.00 ,1994,SKYLINE,M207910 ,$0.00 ,$0.00 
loan_id_2336,6230,LAKEVIEW,OR,97630,"$30,000.00 ",1995,FLEETWOOD, ,$0.00 ,$0.00 
loan_id_0803,6230,KLAMATH FALLS,OR,97603,"$75,000.00 ",1997,ST HELENS,MANUFACTURED HOME,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,1998,BIGTYE, ,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,1999,NASHU,2U,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,1999,SEW,RT,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,2000,STEW,RT,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,1999,STEW,RT,$0.00 ,$0.00 
loan_id_1341,6230, , , ,$0.00 ,2003,PIONE,RT,$0.00 ,$0.00 
loan_id_2280,6230, , , ,"$240,000.00 ",2007,CHARIOT EAGLE WEST,E_9400,$0.00 ,$0.00 
loan_id_1279,6230,MEDFORD,OR,97501,"$150,000.00 ",2014,FLEETWOOD HOMES, ,$0.00 ,$0.00 
loan_id_1306,6230,PHOENIX,OR,97535,"$183,000.00 ",2022,WEST RIDGE,2F 1265 CT,$0.00 ,$0.00 
loan_id_0874,6230,MEDFORD,OR,97501,"$124,975.00 ",2026,CMH,72TEM24442AH26,$0.00 ,"$124,975.00 "
loan_id_0650,6235,HARRISBURG,OR,97443,"$326,000.00 ", , , ,$0.00 ,$0.00 
loan_id_1611,6236, , , ,"$5,000.00 ",1994,NUWA,RT,$0.00 ,"$5,000.00 "
loan_id_1558,6236, , , ,$0.00 ,2000,LAYTO RT, ,$0.00 ,$0.00 
loan_id_1558,6236, , , ,$0.00 ,2000,TERRY RT, ,$0.00 ,$0.00 
loan_id_1382,6236, , , ,"$16,700.00 ",2003,HOLIDAY,RAMBLER ATLANTIS,$0.00 ,"$16,700.00 "
loan_id_2208,6236, , , ,"$28,350.00 ",2008,ATLANTIS,SE 131,$0.00 ,"$28,350.00 "
loan_id_0382,6236, , , ,"$22,500.00 ",2008,HRLD,CT,$0.00 ,"$22,500.00 "
loan_id_2261,6236, , , ,"$67,568.00 ",2011,JAY MH, ,$0.00 ,"$67,568.00 "
loan_id_0142,6236, , , ,"$52,000.00 ",2013,HEARTLAND,RW400,$0.00 ,"$52,000.00 "
loan_id_0318,6236, , , ,"$37,500.00 ",2015,FORD,AXIS,$0.00 ,"$37,500.00 "
loan_id_0578,6236, , , ,"$65,000.00 ",2018,FOREST RIVER CEDAR CREEK,RT 2540A,$0.00 ,"$65,000.00 "
loan_id_0900,6236, , , ,"$118,000.00 ",2020,FOREST RIVER,FR3 34DS,$0.00 ,"$118,000.00 "
loan_id_1697,6236, , , ,"$53,000.00 ",2020,ORVM ,28 RCT,$0.00 ,"$53,000.00 "
loan_id_1575,6236, , , ,"$62,000.00 ",2022,TIMBER RIDGE,22FQS TITANIUM,$0.00 ,"$62,000.00 "
loan_id_1616,6240, , , ,"$18,030.00 ",1999,HD,LTS MC,$0.00 ,"$18,030.00 "
loan_id_1160,6240, , , ,"$3,200.00 ",2003,KAWK,MX,$0.00 ,"$3,200.00 "
loan_id_1160,6240, , , ,$450.00 ,2004,HOND ,RF5 MC,$0.00 ,$450.00 
loan_id_1740,6240, , , ,"$16,225.00 ",2017,HARLEY DAVIDSON,ROAD GLIDE,$0.00 ,"$16,225.00 "
loan_id_1160,6240, , , ,"$5,400.00 ",2017,KTM 500,MC,$0.00 ,"$5,400.00 "
loan_id_1160,6240, , , ,"$6,000.00 ",2018,KTM 300,XC_W SIX DAYS,$0.00 ,"$6,000.00 "
loan_id_1160,6240, , , ,"$4,500.00 ",2022,GAS GAS MC,86  3/14,$0.00 ,"$4,500.00 "
loan_id_1160,6240, , , ,"$3,200.00 ",2023,KTM MX, ,$0.00 ,"$3,200.00 "
